reading_id,reading_date,consumption_value,temperature,meter_code,meter_type,meter_unit,building_code,building_name,region_code,region_name,created_at,updated_at,extraction_timestamp,source_type,source_filename
833,2025/01/05 15:00:00.000,36.93,16.74,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
841,2025/01/05 14:00:00.000,28.72,20.15,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
849,2025/01/05 13:00:00.000,18.17,16.83,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
857,2025/01/05 12:00:00.000,22.77,21.17,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
865,2025/01/05 11:00:00.000,18.56,18.38,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
873,2025/01/05 10:00:00.000,10.27,21.64,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
881,2025/01/05 09:00:00.000,21.06,14.52,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
889,2025/01/05 08:00:00.000,29.39,11.99,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
897,2025/01/05 07:00:00.000,34.67,15.02,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
905,2025/01/05 06:00:00.000,11.27,24.98,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
913,2025/01/05 05:00:00.000,29.06,11.33,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
921,2025/01/05 04:00:00.000,29.23,16.56,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
929,2025/01/05 03:00:00.000,30.05,18.34,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
937,2025/01/05 02:00:00.000,30.06,18.79,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
945,2025/01/05 01:00:00.000,16.35,10.81,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
953,2025/01/05 00:00:00.000,38.64,13.51,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
961,2025/01/06 23:00:00.000,35.62,12.89,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
969,2025/01/06 22:00:00.000,29.07,21.82,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
977,2025/01/06 21:00:00.000,31.65,14.23,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
985,2025/01/06 20:00:00.000,39.48,18.58,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
993,2025/01/06 19:00:00.000,24.98,17.36,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1001,2025/01/06 18:00:00.000,36.85,16.7,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1009,2025/01/06 17:00:00.000,37.94,15.77,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1017,2025/01/06 16:00:00.000,17.09,21.68,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1025,2025/01/06 15:00:00.000,31.93,16.84,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1033,2025/01/06 14:00:00.000,16.08,19.69,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1041,2025/01/06 13:00:00.000,34.38,14.72,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1049,2025/01/06 12:00:00.000,25.39,10.71,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1057,2025/01/06 11:00:00.000,38.29,16.52,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1065,2025/01/06 10:00:00.000,20.49,23.72,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1073,2025/01/06 09:00:00.000,21.67,17.42,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1081,2025/01/06 08:00:00.000,22.13,17.28,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1089,2025/01/06 07:00:00.000,30.19,19.78,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1097,2025/01/06 06:00:00.000,15.63,16.71,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1105,2025/01/06 05:00:00.000,24.08,16.38,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1113,2025/01/06 04:00:00.000,14.21,19.01,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1121,2025/01/06 03:00:00.000,11.96,19.3,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1129,2025/01/06 02:00:00.000,20.88,21.08,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1137,2025/01/06 01:00:00.000,26.09,16.0,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1145,2025/01/06 00:00:00.000,36.07,14.28,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1153,2025/01/07 23:00:00.000,21.7,11.61,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1161,2025/01/07 22:00:00.000,33.38,10.06,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1169,2025/01/07 21:00:00.000,20.25,21.14,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1177,2025/01/07 20:00:00.000,38.52,22.82,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1185,2025/01/07 19:00:00.000,10.42,24.28,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1193,2025/01/07 18:00:00.000,20.6,20.26,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1201,2025/01/07 17:00:00.000,13.93,15.52,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1209,2025/01/07 16:00:00.000,21.9,12.62,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1217,2025/01/07 15:00:00.000,35.16,14.42,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1225,2025/01/07 14:00:00.000,34.72,17.83,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1233,2025/01/07 13:00:00.000,39.07,13.69,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1241,2025/01/07 12:00:00.000,32.57,22.11,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1249,2025/01/07 11:00:00.000,32.84,24.95,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1257,2025/01/07 10:00:00.000,32.89,11.59,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1265,2025/01/07 09:00:00.000,14.37,11.64,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1273,2025/01/07 08:00:00.000,39.98,12.31,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1281,2025/01/07 07:00:00.000,34.18,19.25,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1289,2025/01/07 06:00:00.000,16.34,15.04,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1297,2025/01/07 05:00:00.000,19.34,22.57,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1305,2025/01/07 04:00:00.000,24.68,14.26,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1313,2025/01/07 03:00:00.000,14.18,20.9,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1321,2025/01/07 02:00:00.000,32.93,18.41,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1329,2025/01/07 01:00:00.000,32.83,21.37,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1337,2025/01/07 00:00:00.000,12.57,11.67,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1345,2025/01/08 23:00:00.000,16.27,15.01,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1353,2025/01/08 22:00:00.000,26.87,16.45,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1361,2025/01/08 21:00:00.000,16.16,15.45,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1369,2025/01/08 20:00:00.000,39.83,13.69,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1377,2025/01/08 19:00:00.000,16.59,15.55,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1385,2025/01/08 18:00:00.000,19.23,12.98,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1393,2025/01/08 17:00:00.000,32.7,20.99,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1401,2025/01/08 16:00:00.000,19.45,24.73,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1409,2025/01/08 15:00:00.000,36.91,17.71,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1417,2025/01/08 14:00:00.000,36.42,13.86,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1425,2025/01/08 13:00:00.000,36.54,24.92,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1433,2025/01/08 12:00:00.000,21.75,11.97,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1441,2025/01/08 11:00:00.000,24.64,22.6,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1449,2025/01/08 10:00:00.000,22.33,14.76,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1457,2025/01/08 09:00:00.000,22.42,13.49,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1465,2025/01/08 08:00:00.000,35.56,12.51,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1473,2025/01/08 07:00:00.000,11.51,22.08,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1481,2025/01/08 06:00:00.000,29.92,15.41,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1489,2025/01/08 05:00:00.000,25.71,12.36,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1497,2025/01/08 04:00:00.000,23.24,20.07,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1505,2025/01/08 03:00:00.000,11.48,23.2,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1513,2025/01/08 02:00:00.000,36.76,10.35,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1521,2025/01/08 01:00:00.000,25.67,11.63,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1529,2025/01/08 00:00:00.000,18.25,20.41,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1537,2025/01/09 23:00:00.000,23.49,17.99,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1545,2025/01/09 22:00:00.000,24.73,18.92,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1553,2025/01/09 21:00:00.000,30.21,22.68,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1561,2025/01/09 20:00:00.000,20.22,22.84,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1569,2025/01/09 19:00:00.000,39.09,10.93,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1577,2025/01/09 18:00:00.000,15.13,18.33,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
1585,2025/01/09 17:00:00.000,21.25,15.8,ELEC_001,electricity,kWh,BAT001,DataCenter North,REG01,Casablanca-Settat,2025/12/25 01:35:17.000,2025/12/25 01:35:17.000,2026/01/01 17:02:00.000,MySQL,GreenCity_Operational_Database.sql
